customer_id,age,gender,country,join_date,membership_type,devices_owned,profile_count,is_active,avg_watch_minutes,avg_sessions,binge_days,active_days,late_ratio,payment_count,avg_amount_due,avg_amount_paid,ticket_count,avg_resolution,unresolved_count,churn
CUST_008766,27,Male,BR,2024-10-16,Standard,4,3,1,77.64935064935065,2.116883116883117,1,77,0.3333333333333333,3,15.49,12.906666666666666,0.0,0.0,0.0,1
CUST_008767,68,Female,US,2023-12-02,Basic,4,4,1,78.64835164835165,2.197802197802198,0,91,0.0833333333333333,12,9.99,9.574166666666668,0.0,0.0,0.0,0
CUST_008768,20,Female,IN,2022-05-22,Standard,1,2,1,72.50549450549451,1.978021978021978,0,91,0.0833333333333333,12,15.49,14.844166666666666,0.0,0.0,0.0,1
CUST_008769,29,Female,UK,2022-12-12,Standard,1,1,1,111.94505494505496,1.9230769230769231,14,91,0.0,12,15.49,15.49,0.0,0.0,0.0,1
CUST_008770,46,Male,DE,2022-10-30,Premium,3,4,1,115.58241758241758,2.1868131868131866,14,91,0.0,12,19.99,19.99,0.0,0.0,0.0,1
CUST_008771,65,Male,CA,2023-04-13,Premium,2,1,1,106.71428571428572,2.274725274725274,15,91,0.0,12,19.99,19.99,0.0,0.0,0.0,0
CUST_008772,34,Female,IN,2022-12-12,Premium,3,3,1,93.83516483516485,2.2527472527472527,3,91,0.0,12,19.99,19.99,0.0,0.0,0.0,0
CUST_008773,24,Male,US,2024-04-13,Standard,3,4,1,70.02197802197803,1.89010989010989,1,91,0.1111111111111111,9,15.49,14.628888888888888,0.0,0.0,0.0,1
CUST_008774,30,Male,US,2022-06-25,Standard,1,1,1,63.73626373626374,2.21978021978022,0,91,0.0833333333333333,12,15.49,14.199166666666668,0.0,0.0,0.0,1
CUST_008775,19,Male,CA,2022-07-13,Standard,3,2,1,116.04395604395604,2.087912087912088,15,91,0.0,12,15.49,15.49,0.0,0.0,0.0,1
CUST_008776,21,Female,US,2024-08-01,Premium,3,1,1,99.73626373626374,2.131868131868132,8,91,0.2,5,19.99,17.99,0.0,0.0,0.0,0
CUST_008777,27,Other,US,2022-12-03,Premium,1,3,1,116.24175824175823,2.2527472527472527,24,91,0.0833333333333333,12,19.99,18.324166666666667,1.0,40.62,0.0,1
CUST_008778,56,Female,US,2023-10-06,Standard,1,2,1,109.74725274725274,1.89010989010989,16,91,0.0,12,15.49,15.49,0.0,0.0,0.0,1
CUST_008779,41,Male,DE,2022-03-22,Standard,2,1,1,78.26373626373626,2.230769230769231,1,91,0.0833333333333333,12,15.49,14.199166666666668,3.0,21.386666666666667,0.0,0
CUST_008780,34,Male,US,2022-06-10,Standard,2,4,1,49.65934065934066,2.3076923076923075,0,91,0.0,12,15.49,15.49,1.0,6.9,0.0,1
CUST_008781,69,Male,DE,2023-02-11,Standard,2,1,1,102.25274725274726,2.032967032967033,9,91,0.0,12,15.49,15.49,1.0,13.55,0.0,0
CUST_008782,23,Female,US,2023-05-09,Standard,4,4,1,94.63736263736264,2.2857142857142856,7,91,0.0833333333333333,12,15.49,15.49,2.0,37.945,0.0,1
CUST_008783,36,Female,US,2022-07-10,Premium,4,4,1,120.89010989010988,1.868131868131868,24,91,0.0,12,19.99,19.99,0.0,0.0,0.0,0
CUST_008784,22,Male,IN,2023-07-08,Standard,3,1,1,70.71428571428571,2.065934065934066,1,91,0.0,12,15.49,15.49,0.0,0.0,0.0,0
CUST_008785,49,Female,UK,2022-12-22,Basic,2,3,1,70.24175824175825,2.208791208791209,1,91,0.1666666666666666,12,9.99,8.741666666666667,0.0,0.0,0.0,1
CUST_008786,27,Female,UK,2023-01-05,Premium,1,4,1,122.12087912087912,2.3076923076923075,19,91,0.0,12,19.99,19.99,1.0,29.23,0.0,0
CUST_008787,26,Male,IN,2024-01-15,Basic,2,3,1,73.56043956043956,1.901098901098901,0,91,0.1666666666666666,12,9.99,8.741666666666667,0.0,0.0,0.0,1
CUST_008788,44,Male,US,2022-10-23,Basic,3,4,1,64.41758241758242,2.2527472527472527,0,91,0.0833333333333333,12,9.99,9.99,1.0,26.73,0.0,0
CUST_008789,30,Other,IN,2022-01-21,Standard,4,4,1,93.74725274725274,2.32967032967033,1,91,0.0,12,15.49,15.49,1.0,4.3,0.0,0
CUST_008790,36,Male,UK,2024-09-02,Basic,4,1,1,75.50549450549451,2.010989010989011,0,91,0.0,4,9.99,9.99,1.0,57.18,0.0,1
CUST_008791,38,Female,US,2023-11-04,Basic,3,4,1,36.61538461538461,2.098901098901099,0,91,0.0,12,9.99,9.99,1.0,76.99,0.0,1
CUST_008792,41,Male,DE,2023-01-02,Basic,2,2,1,69.45054945054945,1.835164835164835,1,91,0.0,12,9.99,9.99,1.0,8.0,0.0,1
CUST_008793,55,Female,BR,2023-12-11,Basic,3,1,1,28.32967032967033,1.9230769230769231,0,91,0.0,12,9.99,9.99,1.0,32.72,0.0,0
CUST_008794,21,Female,CA,2023-07-08,Standard,3,2,1,106.14285714285714,2.197802197802198,10,91,0.1666666666666666,12,15.49,13.553333333333336,0.0,0.0,0.0,0
CUST_008795,41,Female,DE,2023-07-03,Basic,4,2,1,55.604395604395606,2.120879120879121,0,91,0.1666666666666666,12,9.99,8.325000000000001,0.0,0.0,0.0,1
CUST_008796,52,Female,AU,2022-02-08,Standard,4,4,1,85.36263736263736,2.1648351648351647,0,91,0.0,12,15.49,15.49,0.0,0.0,0.0,1
CUST_008797,20,Female,UK,2022-02-16,Basic,4,3,1,61.21978021978022,2.1868131868131866,0,91,0.25,12,9.99,8.741666666666667,2.0,7.17,0.0,0
CUST_008798,21,Female,US,2022-07-05,Standard,3,1,1,76.4065934065934,2.120879120879121,0,91,0.0833333333333333,12,15.49,15.49,1.0,13.97,0.0,1
CUST_008799,54,Male,AU,2024-07-12,Basic,2,3,1,32.95604395604396,2.010989010989011,0,91,0.3333333333333333,6,9.99,9.158333333333331,0.0,0.0,0.0,1
CUST_008800,57,Male,US,2022-11-23,Basic,3,1,1,35.73626373626374,1.9230769230769231,0,91,0.0,12,9.99,9.99,0.0,0.0,0.0,1
CUST_008801,65,Female,US,2022-04-20,Basic,2,2,1,35.142857142857146,1.89010989010989,0,91,0.0,12,9.99,9.99,0.0,0.0,0.0,1
CUST_008802,52,Female,US,2022-06-22,Standard,2,4,1,77.9010989010989,2.318681318681319,0,91,0.0,12,15.49,15.49,1.0,11.11,0.0,1
CUST_008803,48,Male,BR,2023-05-31,Standard,3,4,1,92.9010989010989,2.087912087912088,4,91,0.0833333333333333,12,15.49,15.49,0.0,0.0,0.0,1
CUST_008804,61,Male,AU,2022-03-02,Standard,2,4,1,126.06593406593409,1.934065934065934,24,91,0.0,12,15.49,15.49,0.0,0.0,0.0,1
CUST_008805,42,Female,IN,2023-10-21,Premium,2,3,1,109.49450549450547,2.274725274725274,8,91,0.1666666666666666,12,19.99,19.99,0.0,0.0,0.0,1
CUST_008806,57,Male,AU,2024-11-12,Premium,3,4,1,113.66,2.1,12,50,0.0,2,19.99,19.99,0.0,0.0,0.0,0
CUST_008807,30,Female,US,2024-02-08,Standard,4,4,1,82.58241758241758,2.10989010989011,0,91,0.0,11,15.490000000000002,15.490000000000002,0.0,0.0,0.0,0
CUST_008808,21,Female,US,2022-07-26,Basic,3,3,1,77.83516483516483,2.131868131868132,1,91,0.0833333333333333,12,9.99,9.574166666666668,0.0,0.0,0.0,1
CUST_008809,63,Female,IN,2024-03-03,Standard,4,3,1,73.17582417582418,1.8021978021978025,1,91,0.0,10,15.49,15.49,0.0,0.0,0.0,1
CUST_008810,31,Male,AU,2024-05-26,Basic,2,4,1,52.42857142857143,2.2967032967032965,0,91,0.125,8,9.99,8.74125,1.0,41.71,0.0,0
CUST_008811,30,Male,UK,2024-10-21,Standard,4,4,1,118.95833333333331,2.0972222222222223,13,72,0.0,3,15.49,15.49,0.0,0.0,0.0,0
CUST_008812,44,Male,US,2023-07-06,Basic,4,2,1,74.68131868131869,2.021978021978022,1,91,0.0833333333333333,12,9.99,9.574166666666668,0.0,0.0,0.0,0
CUST_008813,23,Male,US,2022-10-04,Premium,1,4,1,145.65934065934067,2.1868131868131866,35,91,0.0,12,19.99,19.99,0.0,0.0,0.0,0
CUST_008814,34,Female,US,2024-01-29,Premium,1,3,1,78.95604395604396,2.043956043956044,1,91,0.0833333333333333,12,19.99,19.156666666666663,0.0,0.0,0.0,0
CUST_008815,53,Female,US,2022-11-18,Standard,4,1,1,96.4065934065934,1.8461538461538465,5,91,0.0,12,15.49,15.49,0.0,0.0,0.0,0
CUST_008816,57,Male,US,2024-06-27,Standard,1,4,1,70.49450549450549,2.142857142857143,0,91,0.1428571428571428,7,15.49,13.277142857142858,0.0,0.0,0.0,1
CUST_008817,66,Male,AU,2022-09-03,Standard,4,1,1,34.65934065934066,2.087912087912088,0,91,0.0,12,15.49,15.49,0.0,0.0,0.0,1
CUST_008818,52,Male,UK,2024-09-27,Basic,1,4,1,64.56043956043956,1.956043956043956,0,91,0.0,4,9.99,9.99,1.0,12.37,0.0,1
CUST_008819,34,Other,IN,2023-04-21,Premium,2,4,1,133.41758241758242,2.043956043956044,34,91,0.0833333333333333,12,19.99,19.99,0.0,0.0,0.0,0
CUST_008820,58,Male,US,2022-05-06,Standard,3,2,1,106.63736263736264,2.087912087912088,11,91,0.0833333333333333,12,15.49,14.199166666666668,0.0,0.0,0.0,0
CUST_008821,19,Female,US,2022-09-23,Basic,1,4,1,35.48351648351648,1.956043956043956,0,91,0.0,12,9.99,9.99,0.0,0.0,0.0,0
CUST_008822,30,Female,IN,2022-05-18,Standard,3,3,1,97.32967032967034,2.032967032967033,9,91,0.0,12,15.49,15.49,0.0,0.0,0.0,1
CUST_008823,69,Female,DE,2023-06-05,Basic,1,4,1,67.13186813186813,2.3076923076923075,0,91,0.0833333333333333,12,9.99,9.99,0.0,0.0,0.0,0
CUST_008824,19,Female,UK,2024-05-26,Basic,4,1,1,8.219780219780219,2.263736263736264,0,91,0.125,8,9.99,9.99,0.0,0.0,0.0,1
CUST_008825,69,Male,DE,2023-05-17,Standard,1,4,1,105.67032967032966,2.010989010989011,8,91,0.0,12,15.49,15.49,0.0,0.0,0.0,0
CUST_008826,45,Female,DE,2023-10-06,Standard,1,3,1,66.83516483516483,2.076923076923077,0,91,0.0833333333333333,12,15.49,14.199166666666668,1.0,9.08,0.0,1
CUST_008827,60,Male,US,2024-01-19,Standard,3,4,1,74.5934065934066,2.021978021978022,0,91,0.0,12,15.49,15.49,0.0,0.0,0.0,0
CUST_008828,43,Female,US,2024-06-23,Standard,3,1,1,28.31868131868132,2.32967032967033,0,91,0.0,7,15.49,15.49,1.0,9.96,0.0,0
CUST_008829,39,Male,IN,2023-03-31,Basic,1,4,1,83.50549450549451,2.241758241758242,0,91,0.0833333333333333,12,9.99,9.574166666666668,0.0,0.0,0.0,0
CUST_008830,64,Female,CA,2024-04-03,Standard,3,2,1,95.31868131868131,2.131868131868132,4,91,0.1111111111111111,9,15.49,14.628888888888888,1.0,34.76,0.0,0
CUST_008831,60,Male,US,2023-12-02,Basic,1,4,1,33.75824175824176,2.21978021978022,0,91,0.0,12,9.99,9.99,0.0,0.0,0.0,0
CUST_008832,20,Female,CA,2023-06-05,Premium,4,1,1,128.67032967032966,1.967032967032967,29,91,0.0,12,19.99,19.99,0.0,0.0,0.0,1
CUST_008833,52,Male,CA,2023-01-29,Basic,4,1,1,40.86813186813187,2.120879120879121,0,91,0.1666666666666666,12,9.99,9.1575,1.0,10.9,0.0,0
CUST_008834,29,Female,AU,2024-05-29,Basic,2,1,1,121.13186813186812,2.274725274725274,27,91,0.0,8,9.99,9.99,1.0,21.57,0.0,0
CUST_008835,41,Female,US,2023-01-30,Premium,3,2,1,162.30769230769232,2.021978021978022,42,91,0.0833333333333333,12,19.99,18.324166666666667,0.0,0.0,0.0,0
CUST_008836,22,Male,US,2022-04-06,Premium,1,4,1,148.46153846153845,2.230769230769231,36,91,0.0833333333333333,12,19.99,19.99,0.0,0.0,0.0,1
CUST_008837,37,Female,UK,2022-03-26,Premium,4,1,1,67.6043956043956,2.142857142857143,0,91,0.0,12,19.99,19.99,0.0,0.0,0.0,1
CUST_008838,56,Other,IN,2024-11-25,Basic,2,2,1,52.567567567567565,2.45945945945946,0,37,0.0,2,9.99,9.99,3.0,11.886666666666663,0.0,1
CUST_008839,56,Male,IN,2024-08-09,Standard,2,2,1,96.16483516483515,2.010989010989011,7,91,0.0,5,15.49,15.49,0.0,0.0,0.0,0
CUST_008840,30,Female,AU,2023-02-20,Standard,1,1,1,88.83516483516483,2.065934065934066,4,91,0.25,12,15.49,12.2625,0.0,0.0,0.0,0
CUST_008841,58,Female,BR,2023-08-18,Premium,2,3,1,120.53846153846152,1.945054945054945,23,91,0.0,12,19.99,19.99,0.0,0.0,0.0,1
CUST_008842,62,Female,IN,2023-11-06,Basic,2,4,1,76.53846153846153,2.10989010989011,0,91,0.0833333333333333,12,9.99,9.99,0.0,0.0,0.0,1
CUST_008843,29,Male,US,2023-12-27,Basic,1,1,1,73.34065934065934,1.989010989010989,0,91,0.0833333333333333,12,9.99,9.1575,0.0,0.0,0.0,1
CUST_008844,30,Female,UK,2022-08-09,Standard,2,4,1,83.28571428571429,2.208791208791209,1,91,0.0,12,15.49,15.49,0.0,0.0,0.0,1
CUST_008845,27,Female,IN,2023-04-24,Basic,2,2,1,53.934065934065934,2.131868131868132,0,91,0.0833333333333333,12,9.99,9.1575,2.0,16.925,0.0,1
CUST_008846,50,Male,DE,2023-01-27,Standard,1,4,1,94.9010989010989,2.10989010989011,2,91,0.0833333333333333,12,15.49,14.199166666666668,0.0,0.0,0.0,1
CUST_008847,57,Female,AU,2023-03-21,Premium,1,3,1,170.82417582417582,1.945054945054945,50,91,0.0833333333333333,12,19.99,18.324166666666667,0.0,0.0,0.0,0
CUST_008848,33,Male,IN,2022-11-15,Standard,4,4,1,77.62637362637362,2.120879120879121,2,91,0.0,12,15.49,15.49,1.0,17.45,0.0,1
CUST_008849,62,Male,UK,2022-10-20,Standard,2,1,1,90.91208791208793,2.230769230769231,4,91,0.0,12,15.49,15.49,0.0,0.0,0.0,1
CUST_008850,52,Female,US,2024-02-05,Premium,4,1,1,120.26373626373626,2.208791208791209,20,91,0.0909090909090909,11,19.99,18.172727272727272,0.0,0.0,0.0,0
CUST_008851,20,Female,US,2023-05-31,Basic,4,1,1,77.78021978021978,2.340659340659341,1,91,0.1666666666666666,12,9.99,9.1575,0.0,0.0,0.0,0
CUST_008852,22,Female,US,2023-07-24,Basic,3,4,1,57.63736263736264,2.197802197802198,0,91,0.1666666666666666,12,9.99,9.574166666666668,0.0,0.0,0.0,0
CUST_008853,43,Male,US,2024-02-01,Standard,1,1,1,69.31868131868131,1.989010989010989,0,91,0.0,11,15.490000000000002,15.490000000000002,0.0,0.0,0.0,1
CUST_008854,28,Male,CA,2022-05-24,Basic,3,4,1,48.8021978021978,2.065934065934066,0,91,0.0833333333333333,12,9.99,9.1575,0.0,0.0,0.0,0
CUST_008855,24,Male,US,2022-11-05,Basic,1,4,1,44.03296703296704,2.2967032967032965,0,91,0.0,12,9.99,9.99,0.0,0.0,0.0,1
CUST_008856,27,Female,IN,2022-01-18,Basic,3,1,1,109.37362637362638,2.241758241758242,7,91,0.0833333333333333,12,9.99,9.99,2.0,24.54,0.0,1
CUST_008857,59,Female,UK,2024-04-04,Premium,1,3,1,134.74725274725276,2.032967032967033,28,91,0.0,9,19.99,19.99,0.0,0.0,0.0,0
CUST_008858,69,Female,IN,2024-06-09,Premium,2,1,1,112.52747252747253,2.351648351648352,11,91,0.0,7,19.99,19.99,1.0,6.95,0.0,0
CUST_008859,51,Male,UK,2022-08-13,Standard,2,2,1,75.03296703296704,2.142857142857143,2,91,0.0,12,15.49,15.49,0.0,0.0,0.0,0
CUST_008860,20,Female,US,2024-05-01,Basic,4,2,1,51.96703296703296,2.142857142857143,0,91,0.125,8,9.99,9.99,0.0,0.0,0.0,1
CUST_008861,25,Female,AU,2022-06-03,Basic,3,3,1,58.95604395604396,2.241758241758242,0,91,0.0,12,9.99,9.99,0.0,0.0,0.0,1
CUST_008862,48,Female,US,2022-04-20,Basic,4,2,1,31.81318681318681,2.010989010989011,0,91,0.0,12,9.99,9.99,3.0,28.243333333333336,1.0,1
CUST_008863,28,Male,AU,2022-12-04,Basic,3,3,1,45.142857142857146,1.879120879120879,0,91,0.0,12,9.99,9.99,1.0,6.43,0.0,0
CUST_008864,62,Female,US,2023-05-22,Basic,1,4,1,32.252747252747255,2.098901098901099,0,91,0.1666666666666666,12,9.99,8.741666666666667,1.0,26.99,0.0,1
CUST_008865,24,Male,UK,2022-06-22,Standard,1,2,1,70.18681318681318,2.065934065934066,1,91,0.0833333333333333,12,15.49,15.49,0.0,0.0,0.0,0
CUST_008866,62,Male,US,2024-10-14,Standard,3,3,1,69.50632911392405,1.9240506329113924,0,79,0.0,3,15.49,15.49,1.0,9.87,0.0,1
CUST_008867,19,Male,US,2024-03-09,Basic,3,1,1,114.3076923076923,2.1868131868131866,14,91,0.2,10,9.99,8.492,2.0,6.395,0.0,1
CUST_008868,23,Male,CA,2023-02-03,Standard,2,2,1,75.27472527472527,2.1538461538461537,1,91,0.1666666666666666,12,15.49,13.553333333333336,1.0,28.84,0.0,1
CUST_008869,58,Male,BR,2022-04-12,Standard,3,2,1,96.97802197802196,2.2527472527472527,7,91,0.0833333333333333,12,15.49,15.49,1.0,5.54,0.0,1
CUST_008870,49,Male,US,2024-09-15,Standard,2,3,1,110.46153846153848,1.956043956043956,10,91,0.25,4,15.49,11.6175,2.0,3.825,0.0,1
CUST_008871,37,Male,IN,2023-04-30,Basic,3,4,1,11.538461538461538,2.230769230769231,0,91,0.0833333333333333,12,9.99,9.1575,3.0,15.103333333333332,0.0,0
CUST_008872,51,Female,US,2022-06-23,Premium,2,3,1,128.32967032967034,2.230769230769231,19,91,0.0,12,19.99,19.99,1.0,26.51,0.0,1
CUST_008873,67,Male,CA,2024-06-30,Standard,4,3,1,99.58241758241758,2.21978021978022,6,91,0.0,7,15.49,15.49,0.0,0.0,0.0,0
CUST_008874,33,Female,AU,2024-11-19,Basic,2,2,1,61.53488372093023,2.255813953488372,0,43,0.0,2,9.99,9.99,2.0,8.775,1.0,1
CUST_008875,42,Male,DE,2023-07-07,Standard,4,3,1,74.84615384615384,2.142857142857143,0,91,0.0,12,15.49,15.49,0.0,0.0,0.0,0
CUST_008876,29,Other,UK,2022-03-08,Standard,2,1,1,76.74725274725274,2.076923076923077,0,91,0.0,12,15.49,15.49,2.0,26.795,0.0,1
CUST_008877,24,Female,US,2023-05-03,Standard,1,3,1,100.57142857142856,2.263736263736264,10,91,0.0833333333333333,12,15.49,14.844166666666666,0.0,0.0,0.0,1
CUST_008878,56,Male,US,2024-02-24,Standard,2,1,1,156.98901098901098,2.175824175824176,38,91,0.0,11,15.490000000000002,15.490000000000002,0.0,0.0,0.0,0
CUST_008879,34,Female,AU,2024-04-20,Standard,3,1,1,67.34065934065934,2.10989010989011,1,91,0.0,9,15.49,15.49,1.0,37.67,0.0,0
CUST_008880,62,Male,US,2023-12-22,Standard,4,3,1,92.53846153846152,2.208791208791209,2,91,0.1666666666666666,12,15.49,13.553333333333336,0.0,0.0,0.0,1
CUST_008881,28,Female,DE,2022-09-05,Standard,3,4,1,91.3076923076923,2.351648351648352,2,91,0.0,12,15.49,15.49,1.0,9.19,0.0,1
CUST_008882,23,Female,CA,2023-04-04,Basic,3,1,1,50.37362637362637,2.274725274725274,0,91,0.0833333333333333,12,9.99,9.574166666666668,0.0,0.0,0.0,1
CUST_008883,40,Male,AU,2023-12-27,Basic,1,1,1,62.472527472527474,2.1648351648351647,0,91,0.0,12,9.99,9.99,0.0,0.0,0.0,1
CUST_008884,44,Male,CA,2024-10-02,Basic,2,1,1,72.78021978021978,1.7362637362637363,0,91,0.0,3,9.99,9.99,0.0,0.0,0.0,1
CUST_008885,63,Male,CA,2023-01-11,Standard,1,4,1,85.73626373626374,1.9230769230769231,6,91,0.0,12,15.49,15.49,1.0,25.29,0.0,0
CUST_008886,23,Male,IN,2024-06-12,Basic,2,3,1,76.52747252747253,2.120879120879121,0,91,0.4285714285714285,7,9.99,9.277142857142858,1.0,16.59,0.0,1
CUST_008887,55,Female,AU,2024-05-30,Standard,3,4,1,48.91208791208791,2.208791208791209,0,91,0.0,8,15.49,15.49,1.0,8.98,0.0,1
CUST_008888,19,Male,AU,2023-04-25,Basic,2,3,1,35.2967032967033,2.098901098901099,0,91,0.25,12,9.99,8.741666666666667,1.0,53.26,0.0,1
CUST_008889,39,Male,BR,2023-10-06,Standard,1,1,1,112.010989010989,1.8461538461538465,16,91,0.0,12,15.49,15.49,0.0,0.0,0.0,1
CUST_008890,37,Male,BR,2024-07-24,Standard,4,2,1,75.24175824175825,2.274725274725274,0,91,0.1666666666666666,6,15.49,14.198333333333332,1.0,8.82,0.0,1
CUST_008891,42,Male,IN,2022-04-12,Basic,1,1,1,79.93406593406593,2.175824175824176,0,91,0.0,12,9.99,9.99,0.0,0.0,0.0,1
CUST_008892,32,Male,BR,2022-02-26,Standard,1,3,1,90.26373626373626,1.989010989010989,3,91,0.0,12,15.49,15.49,1.0,8.4,0.0,0
CUST_008893,66,Female,DE,2023-03-07,Premium,1,4,1,171.15384615384616,2.120879120879121,49,91,0.0,12,19.99,19.99,0.0,0.0,0.0,1
CUST_008894,46,Male,UK,2024-02-06,Basic,4,1,1,71.82417582417582,2.131868131868132,0,91,0.0,11,9.99,9.99,0.0,0.0,0.0,1
CUST_008895,25,Female,IN,2023-04-09,Premium,3,1,1,177.13186813186817,2.3626373626373627,45,91,0.0,12,19.99,19.99,0.0,0.0,0.0,1
CUST_008896,54,Male,UK,2022-06-11,Standard,1,3,1,66.91208791208791,1.989010989010989,0,91,0.0,12,15.49,15.49,0.0,0.0,0.0,1
CUST_008897,66,Male,IN,2022-02-01,Standard,1,3,1,29.63736263736264,1.978021978021978,0,91,0.0,12,15.49,15.49,1.0,7.18,0.0,1
CUST_008898,69,Female,DE,2024-10-02,Basic,1,2,1,58.23076923076923,2.351648351648352,0,91,0.0,3,9.99,9.99,1.0,25.7,0.0,1
CUST_008899,50,Male,CA,2022-04-07,Standard,4,1,1,57.42857142857143,1.989010989010989,0,91,0.0,12,15.49,15.49,1.0,5.41,0.0,0
CUST_008900,39,Male,US,2022-05-19,Standard,4,1,1,84.82417582417582,2.120879120879121,2,91,0.0,12,15.49,15.49,1.0,4.3,0.0,1
CUST_008901,67,Female,UK,2022-10-19,Standard,4,1,1,90.45054945054945,2.3076923076923075,0,91,0.0,12,15.49,15.49,0.0,0.0,0.0,0
CUST_008902,64,Female,US,2022-05-21,Premium,3,2,1,133.75824175824175,2.098901098901099,24,91,0.0833333333333333,12,19.99,18.324166666666667,0.0,0.0,0.0,0
CUST_008903,22,Male,UK,2024-09-06,Standard,2,2,1,87.57142857142857,2.241758241758242,1,91,0.0,4,15.49,15.49,1.0,5.25,0.0,0
CUST_008904,56,Female,AU,2022-07-17,Basic,3,1,1,62.43956043956044,2.241758241758242,0,91,0.0,12,9.99,9.99,2.0,42.535,0.0,0
CUST_008905,35,Female,IN,2022-05-12,Basic,3,3,1,36.43956043956044,2.021978021978022,0,91,0.1666666666666666,12,9.99,9.99,1.0,17.63,0.0,1
CUST_008906,55,Male,DE,2022-12-31,Basic,3,4,1,71.8021978021978,2.0549450549450547,0,91,0.0,12,9.99,9.99,0.0,0.0,0.0,1
CUST_008907,54,Male,US,2023-06-22,Premium,2,1,1,157.47252747252747,2.21978021978022,44,91,0.0,12,19.99,19.99,0.0,0.0,0.0,0
CUST_008908,47,Male,AU,2022-03-13,Basic,1,1,1,68.5934065934066,2.21978021978022,0,91,0.0833333333333333,12,9.99,9.99,3.0,7.080000000000001,1.0,1
CUST_008909,68,Male,IN,2022-10-30,Basic,4,1,1,59.45054945054945,2.142857142857143,0,91,0.0833333333333333,12,9.99,9.574166666666668,0.0,0.0,0.0,1
CUST_008910,48,Female,US,2023-01-16,Basic,3,3,1,49.56043956043956,1.8461538461538465,0,91,0.0,12,9.99,9.99,2.0,15.920000000000002,0.0,0
CUST_008911,27,Female,IN,2024-06-14,Premium,4,2,1,158.63736263736263,1.934065934065934,41,91,0.1428571428571428,7,19.99,18.56142857142857,0.0,0.0,0.0,1
CUST_008912,32,Female,AU,2022-10-14,Standard,4,4,1,63.252747252747255,2.10989010989011,0,91,0.0833333333333333,12,15.49,14.199166666666668,1.0,30.19,0.0,1
CUST_008913,59,Male,US,2022-06-17,Premium,4,4,1,137.05494505494505,2.120879120879121,32,91,0.0,12,19.99,19.99,0.0,0.0,0.0,1
CUST_008914,65,Male,IN,2022-08-03,Standard,1,2,1,109.26373626373626,1.956043956043956,14,91,0.0,12,15.49,15.49,0.0,0.0,0.0,1
CUST_008915,61,Female,AU,2022-05-24,Premium,4,1,1,96.42857142857144,2.1868131868131866,6,91,0.0833333333333333,12,19.99,19.99,1.0,22.14,0.0,0
CUST_008916,35,Male,US,2022-11-26,Basic,4,1,1,62.285714285714285,2.1868131868131866,0,91,0.0833333333333333,12,9.99,9.574166666666668,0.0,0.0,0.0,1
CUST_008917,40,Female,IN,2022-08-24,Basic,1,4,1,47.96703296703296,2.263736263736264,0,91,0.0833333333333333,12,9.99,9.574166666666668,0.0,0.0,0.0,0
CUST_008918,50,Female,UK,2023-04-14,Basic,4,4,1,44.20879120879121,1.945054945054945,0,91,0.0833333333333333,12,9.99,9.1575,0.0,0.0,0.0,1
CUST_008919,33,Female,US,2024-04-27,Standard,2,1,1,92.45054945054945,2.241758241758242,2,91,0.1111111111111111,9,15.49,14.628888888888888,1.0,12.84,0.0,0
CUST_008920,55,Male,IN,2023-11-27,Standard,2,3,1,97.83516483516485,2.263736263736264,6,91,0.0,12,15.49,15.49,0.0,0.0,0.0,0
CUST_008921,52,Male,US,2023-07-24,Basic,3,1,1,58.142857142857146,1.989010989010989,0,91,0.1666666666666666,12,9.99,9.1575,0.0,0.0,0.0,1
CUST_008922,51,Female,BR,2024-02-22,Basic,2,3,1,59.82417582417583,2.0,0,91,0.0909090909090909,11,9.99,9.99,0.0,0.0,0.0,0
CUST_008923,45,Female,US,2024-08-25,Standard,2,1,1,81.41758241758242,1.8021978021978025,3,91,0.0,5,15.49,15.49,2.0,10.09,0.0,1
CUST_008924,19,Female,US,2022-05-29,Basic,2,4,1,39.45054945054945,1.989010989010989,0,91,0.25,12,9.99,8.325000000000001,2.0,11.01,1.0,1
CUST_008925,47,Male,UK,2023-07-30,Standard,1,1,1,74.52747252747253,2.043956043956044,1,91,0.0833333333333333,12,15.49,14.199166666666668,0.0,0.0,0.0,0
CUST_008926,30,Female,CA,2023-04-14,Basic,2,1,1,55.26373626373626,2.076923076923077,0,91,0.0833333333333333,12,9.99,9.99,0.0,0.0,0.0,1
CUST_008927,58,Female,US,2022-05-15,Standard,4,2,1,87.31868131868131,2.021978021978022,4,91,0.0,12,15.49,15.49,0.0,0.0,0.0,1
CUST_008928,33,Male,DE,2024-03-30,Standard,3,1,1,111.74725274725274,2.3956043956043955,13,91,0.0,10,15.49,15.49,0.0,0.0,0.0,1
CUST_008929,22,Female,AU,2022-01-19,Standard,4,1,1,101.63736263736264,2.2967032967032965,5,91,0.0,12,15.49,15.49,2.0,6.785,0.0,1
CUST_008930,45,Female,DE,2024-06-11,Basic,4,1,1,45.40659340659341,2.10989010989011,0,91,0.0,7,9.99,9.99,0.0,0.0,0.0,0
CUST_008931,56,Male,UK,2023-08-21,Basic,2,4,1,68.89010989010988,2.1868131868131866,0,91,0.0,12,9.99,9.99,1.0,30.69,0.0,0
CUST_008932,62,Male,DE,2023-11-17,Premium,3,1,1,75.35164835164835,1.9230769230769231,0,91,0.0,12,19.99,19.99,1.0,7.93,0.0,0
