customer_id,age,gender,country,join_date,membership_type,devices_owned,profile_count,churn,churn_date,tenure_days,is_active
CUST_0007996,21,Female,IN,2025-10-02,Standard,2,2,1,2025-10-02,0,0
CUST_0007997,43,Male,IN,2023-02-05,Standard,4,4,1,2023-02-05,0,0
CUST_0007998,28,Male,BR,2022-10-26,Premium,2,2,1,2022-10-28,2,0
CUST_0007999,19,Female,CA,2023-10-31,Basic,3,3,1,2023-10-31,0,0
CUST_0008000,31,Female,US,2023-05-25,Basic,4,4,1,2023-05-25,0,0
CUST_0008001,61,Male,AU,2025-02-05,Basic,4,1,1,2025-02-05,0,0
CUST_0008002,47,Male,CA,2022-02-21,Premium,3,4,1,2022-02-21,0,0
CUST_0008003,66,Male,IN,2024-10-04,Standard,2,2,1,2024-10-04,0,0
CUST_0008004,29,Female,UK,2025-10-08,Premium,1,1,0,,87,1
CUST_0008005,43,Female,US,2023-06-24,Basic,1,2,1,2023-06-24,0,0
CUST_0008006,61,Female,AU,2022-07-31,Basic,2,1,1,2022-07-31,0,0
CUST_0008007,50,Male,BR,2025-02-06,Basic,3,4,1,2025-02-06,0,0
CUST_0008008,30,Female,US,2024-02-09,Standard,1,1,1,2024-02-09,0,0
CUST_0008009,31,Female,AU,2025-10-25,Premium,3,2,1,2025-10-25,0,0
CUST_0008010,41,Female,BR,2024-01-02,Basic,2,3,1,2024-01-02,0,0
CUST_0008011,51,Female,UK,2023-06-13,Premium,3,3,1,2023-06-13,0,0
CUST_0008012,61,Female,IN,2025-06-17,Basic,3,3,1,2025-06-18,1,0
CUST_0008013,43,Male,US,2023-12-25,Standard,3,1,1,2023-12-25,0,0
CUST_0008014,38,Female,IN,2025-11-26,Standard,1,3,1,2025-11-29,3,0
CUST_0008015,45,Female,US,2024-10-09,Basic,3,3,1,2024-10-09,0,0
CUST_0008016,65,Male,UK,2024-03-06,Basic,4,2,1,2024-03-06,0,0
CUST_0008017,53,Male,IN,2025-04-18,Basic,3,4,1,2025-04-19,1,0
CUST_0008018,57,Other,DE,2025-07-19,Basic,3,1,1,2025-07-19,0,0
CUST_0008019,19,Male,BR,2024-07-17,Premium,2,3,1,2024-07-17,0,0
CUST_0008020,59,Female,US,2022-03-26,Premium,3,2,1,2022-03-26,0,0
CUST_0008021,26,Male,DE,2025-08-17,Standard,3,1,1,2025-08-17,0,0
CUST_0008022,40,Male,IN,2023-02-25,Standard,1,2,1,2023-02-25,0,0
CUST_0008023,32,Male,IN,2022-07-29,Basic,4,4,1,2022-07-29,0,0
CUST_0008024,30,Male,US,2025-08-24,Basic,2,3,1,2025-08-24,0,0
CUST_0008025,40,Male,DE,2022-03-03,Premium,4,1,1,2022-03-03,0,0
CUST_0008026,34,Female,AU,2022-01-05,Standard,3,1,1,2022-01-05,0,0
CUST_0008027,65,Female,BR,2023-05-11,Standard,1,3,1,2023-05-11,0,0
CUST_0008028,19,Other,AU,2025-02-04,Standard,4,2,1,2025-02-04,0,0
CUST_0008029,37,Male,US,2024-01-01,Standard,4,4,1,2024-01-01,0,0
CUST_0008030,37,Female,DE,2025-11-11,Basic,4,1,1,2025-11-12,1,0
CUST_0008031,63,Female,UK,2022-06-28,Standard,4,1,1,2022-06-28,0,0
CUST_0008032,20,Female,US,2024-12-25,Standard,4,4,1,2024-12-25,0,0
CUST_0008033,29,Female,IN,2023-06-13,Premium,1,1,1,2023-06-13,0,0
CUST_0008034,57,Male,IN,2025-11-11,Standard,3,4,1,2025-11-23,12,0
CUST_0008035,19,Male,US,2023-01-22,Basic,1,3,1,2023-01-22,0,0
CUST_0008036,53,Male,US,2023-07-06,Basic,1,4,1,2023-07-06,0,0
CUST_0008037,31,Male,US,2022-12-02,Standard,1,4,1,2022-12-02,0,0
CUST_0008038,33,Female,CA,2023-08-11,Standard,1,2,1,2023-08-11,0,0
CUST_0008039,36,Male,US,2024-01-28,Standard,3,4,1,2024-01-28,0,0
CUST_0008040,51,Female,US,2024-12-10,Standard,3,3,1,2024-12-10,0,0
CUST_0008041,61,Female,CA,2023-10-03,Standard,1,1,1,2023-10-03,0,0
CUST_0008042,63,Other,AU,2022-11-03,Basic,4,2,1,2022-11-03,0,0
CUST_0008043,23,Female,BR,2025-07-07,Basic,3,4,1,2025-07-07,0,0
CUST_0008044,30,Male,US,2023-12-22,Basic,3,2,1,2023-12-22,0,0
CUST_0008045,53,Female,AU,2022-07-30,Basic,1,3,1,2022-07-30,0,0
CUST_0008046,39,Male,IN,2024-07-23,Standard,4,3,1,2024-07-23,0,0
CUST_0008047,35,Female,UK,2022-02-18,Basic,4,1,1,2022-02-18,0,0
CUST_0008048,29,Female,UK,2023-03-17,Basic,1,3,1,2023-03-17,0,0
CUST_0008049,69,Female,CA,2022-09-03,Basic,1,3,1,2022-09-03,0,0
CUST_0008050,47,Male,US,2023-07-05,Basic,3,4,1,2023-07-05,0,0
CUST_0008051,68,Female,CA,2023-03-28,Premium,3,3,1,2023-03-28,0,0
CUST_0008052,57,Male,UK,2025-03-14,Basic,2,3,1,2025-03-14,0,0
CUST_0008053,24,Male,UK,2023-10-17,Standard,2,3,1,2023-10-17,0,0
CUST_0008054,49,Female,BR,2022-09-04,Basic,1,1,1,2022-09-04,0,0
CUST_0008055,65,Male,CA,2022-12-27,Premium,2,4,1,2022-12-27,0,0
CUST_0008056,36,Other,BR,2023-10-30,Premium,4,4,1,2023-10-31,1,0
CUST_0008057,23,Male,IN,2022-01-16,Standard,4,2,1,2022-01-16,0,0
CUST_0008058,37,Female,AU,2023-01-25,Premium,4,3,1,2023-01-25,0,0
CUST_0008059,44,Female,CA,2022-12-14,Basic,3,2,1,2022-12-14,0,0
CUST_0008060,60,Female,AU,2024-07-16,Basic,2,2,1,2024-07-16,0,0
CUST_0008061,54,Female,DE,2022-10-08,Basic,2,3,1,2022-10-08,0,0
CUST_0008062,65,Female,IN,2022-05-25,Basic,1,4,1,2022-05-25,0,0
CUST_0008063,24,Male,IN,2022-02-15,Basic,3,3,1,2022-02-15,0,0
CUST_0008064,22,Other,US,2023-04-08,Basic,3,2,1,2023-04-08,0,0
CUST_0008065,28,Male,AU,2024-03-31,Standard,3,1,1,2024-03-31,0,0
CUST_0008066,32,Male,US,2025-10-25,Standard,4,2,0,,70,1
CUST_0008067,20,Male,IN,2025-08-23,Basic,3,4,1,2025-08-23,0,0
CUST_0008068,22,Female,US,2025-11-26,Basic,2,1,1,2025-11-26,0,0
CUST_0008069,40,Female,CA,2023-05-09,Standard,1,2,1,2023-05-09,0,0
CUST_0008070,54,Female,IN,2025-09-28,Standard,2,3,1,2025-09-28,0,0
CUST_0008071,26,Female,AU,2022-05-13,Basic,3,4,1,2022-05-13,0,0
CUST_0008072,32,Male,UK,2025-09-03,Basic,1,1,1,2025-09-03,0,0
CUST_0008073,20,Other,AU,2022-09-25,Standard,4,4,1,2022-09-25,0,0
CUST_0008074,46,Male,IN,2023-08-16,Basic,1,2,1,2023-08-16,0,0
CUST_0008075,23,Female,US,2023-11-01,Premium,3,4,1,2023-11-01,0,0
CUST_0008076,34,Male,US,2024-09-05,Basic,3,1,1,2024-09-05,0,0
CUST_0008077,43,Female,BR,2022-08-12,Basic,1,3,1,2022-08-12,0,0
CUST_0008078,38,Male,US,2024-06-30,Standard,3,1,1,2024-06-30,0,0
CUST_0008079,25,Male,UK,2022-01-02,Premium,3,4,1,2022-01-04,2,0
CUST_0008080,38,Male,US,2024-08-29,Standard,3,3,1,2024-08-31,2,0
CUST_0008081,28,Male,CA,2023-09-29,Basic,3,3,1,2023-09-29,0,0
CUST_0008082,55,Male,BR,2025-06-18,Basic,1,4,1,2025-06-18,0,0
CUST_0008083,25,Male,UK,2022-04-27,Standard,1,1,1,2022-04-28,1,0
CUST_0008084,59,Female,US,2023-03-13,Basic,2,3,1,2023-03-13,0,0
CUST_0008085,41,Female,US,2022-11-07,Standard,4,3,1,2022-11-07,0,0
CUST_0008086,52,Female,CA,2025-05-24,Standard,4,4,1,2025-05-24,0,0
CUST_0008087,31,Female,US,2024-10-09,Basic,2,3,1,2024-10-09,0,0
CUST_0008088,31,Female,IN,2022-08-05,Basic,1,1,1,2022-08-05,0,0
CUST_0008089,27,Female,IN,2023-07-25,Standard,2,3,1,2023-07-25,0,0
CUST_0008090,29,Female,US,2022-12-11,Standard,3,2,1,2022-12-11,0,0
CUST_0008091,55,Male,CA,2022-03-19,Premium,3,3,1,2022-03-19,0,0
CUST_0008092,61,Female,CA,2025-02-16,Basic,4,2,1,2025-02-16,0,0
CUST_0008093,63,Male,US,2025-09-04,Standard,1,1,1,2025-09-04,0,0
CUST_0008094,51,Female,IN,2025-05-15,Basic,4,2,1,2025-05-15,0,0
CUST_0008095,58,Female,US,2025-09-07,Basic,2,3,1,2025-09-07,0,0
CUST_0008096,27,Male,CA,2023-08-20,Standard,4,3,1,2023-08-21,1,0
CUST_0008097,34,Female,BR,2024-10-24,Premium,4,4,1,2024-10-24,0,0
CUST_0008098,34,Male,US,2023-10-31,Basic,3,4,1,2023-10-31,0,0
CUST_0008099,20,Male,IN,2025-04-15,Standard,4,3,1,2025-04-17,2,0
CUST_0008100,48,Male,UK,2025-10-04,Standard,2,3,1,2025-10-04,0,0
CUST_0008101,68,Female,US,2024-06-17,Basic,1,3,1,2024-06-17,0,0
CUST_0008102,18,Female,BR,2022-11-06,Premium,4,3,1,2022-11-07,1,0
CUST_0008103,29,Female,IN,2025-01-08,Standard,1,1,1,2025-01-08,0,0
CUST_0008104,56,Male,UK,2022-02-13,Standard,2,3,1,2022-02-13,0,0
CUST_0008105,21,Female,IN,2024-07-04,Standard,4,2,1,2024-07-04,0,0
CUST_0008106,59,Female,DE,2023-03-29,Standard,1,4,1,2023-03-29,0,0
CUST_0008107,30,Male,AU,2024-10-04,Premium,3,2,1,2024-10-06,2,0
CUST_0008108,51,Female,IN,2023-12-31,Basic,3,2,1,2023-12-31,0,0
CUST_0008109,59,Male,DE,2025-05-07,Basic,2,1,1,2025-05-07,0,0
CUST_0008110,38,Male,US,2025-05-16,Premium,4,2,1,2025-05-17,1,0
CUST_0008111,39,Female,UK,2022-07-13,Premium,2,2,1,2022-07-13,0,0
CUST_0008112,21,Female,US,2024-11-01,Basic,1,2,1,2024-11-01,0,0
CUST_0008113,35,Male,US,2024-08-11,Basic,1,4,1,2024-08-11,0,0
CUST_0008114,22,Male,UK,2023-12-18,Standard,2,1,1,2023-12-18,0,0
CUST_0008115,36,Male,BR,2025-11-13,Basic,1,2,1,2025-11-15,2,0
CUST_0008116,19,Male,CA,2025-02-23,Standard,2,2,1,2025-02-23,0,0
CUST_0008117,29,Male,IN,2022-12-14,Basic,2,1,1,2022-12-14,0,0
CUST_0008118,34,Male,UK,2024-12-31,Standard,3,3,1,2024-12-31,0,0
CUST_0008119,27,Female,CA,2023-03-16,Basic,1,2,1,2023-03-16,0,0
CUST_0008120,51,Male,US,2024-01-02,Standard,2,4,1,2024-01-02,0,0
CUST_0008121,23,Female,CA,2022-10-29,Standard,3,4,1,2022-10-29,0,0
CUST_0008122,25,Female,US,2022-12-15,Standard,2,3,1,2022-12-15,0,0
CUST_0008123,68,Male,IN,2022-05-01,Basic,1,2,1,2022-05-01,0,0
CUST_0008124,28,Male,US,2024-02-25,Basic,3,1,1,2024-02-25,0,0
CUST_0008125,29,Female,US,2025-08-16,Basic,1,3,1,2025-08-16,0,0
CUST_0008126,26,Male,IN,2023-07-09,Standard,4,4,1,2023-07-09,0,0
CUST_0008127,19,Male,UK,2022-07-27,Standard,4,4,1,2022-07-27,0,0
CUST_0008128,25,Male,CA,2023-04-19,Basic,4,1,1,2023-04-19,0,0
CUST_0008129,28,Female,US,2022-08-02,Standard,4,3,1,2022-08-03,1,0
CUST_0008130,53,Female,CA,2025-09-20,Standard,3,1,1,2025-09-20,0,0
CUST_0008131,27,Other,BR,2022-03-18,Standard,1,3,1,2022-03-18,0,0
CUST_0008132,38,Female,DE,2025-03-19,Basic,2,3,1,2025-03-19,0,0
CUST_0008133,37,Male,BR,2022-09-09,Premium,2,3,1,2022-09-09,0,0
CUST_0008134,65,Male,US,2023-07-26,Standard,2,2,1,2023-07-26,0,0
CUST_0008135,25,Male,IN,2022-08-01,Premium,1,4,1,2022-08-01,0,0
CUST_0008136,53,Male,US,2023-05-13,Basic,3,4,1,2023-05-13,0,0
CUST_0008137,46,Male,US,2023-12-06,Premium,1,4,1,2023-12-06,0,0
CUST_0008138,59,Male,US,2022-01-29,Basic,4,3,1,2022-01-29,0,0
CUST_0008139,29,Male,BR,2024-06-15,Standard,2,3,1,2024-06-15,0,0
CUST_0008140,31,Male,IN,2022-03-14,Standard,1,2,1,2022-03-15,1,0
CUST_0008141,65,Male,IN,2024-02-28,Standard,4,4,1,2024-02-29,1,0
CUST_0008142,67,Other,IN,2022-07-25,Standard,4,4,1,2022-07-25,0,0
CUST_0008143,38,Female,US,2022-02-21,Basic,3,2,1,2022-02-21,0,0
CUST_0008144,39,Other,CA,2024-09-29,Premium,2,4,1,2024-09-29,0,0
CUST_0008145,38,Male,IN,2022-11-18,Standard,1,1,1,2022-11-18,0,0
CUST_0008146,61,Male,IN,2023-09-19,Premium,4,1,1,2023-09-19,0,0
CUST_0008147,67,Male,BR,2025-06-03,Basic,4,2,1,2025-06-03,0,0
CUST_0008148,47,Male,US,2024-12-21,Standard,2,4,1,2024-12-21,0,0
CUST_0008149,56,Male,BR,2022-01-19,Standard,1,2,1,2022-01-20,1,0
CUST_0008150,37,Other,CA,2022-11-07,Standard,1,2,1,2022-11-08,1,0
CUST_0008151,41,Other,IN,2023-08-14,Standard,2,2,1,2023-08-14,0,0
CUST_0008152,40,Male,UK,2023-06-07,Basic,4,4,1,2023-06-07,0,0
CUST_0008153,24,Male,AU,2023-10-18,Basic,3,2,1,2023-10-18,0,0
CUST_0008154,26,Male,US,2022-03-26,Standard,2,4,1,2022-03-26,0,0
CUST_0008155,18,Male,IN,2024-08-15,Standard,4,1,1,2024-08-15,0,0
CUST_0008156,43,Male,IN,2022-01-03,Basic,3,2,1,2022-01-03,0,0
CUST_0008157,55,Male,US,2024-02-10,Standard,2,2,1,2024-02-10,0,0
CUST_0008158,55,Male,US,2025-06-20,Standard,2,4,1,2025-06-20,0,0
CUST_0008159,61,Male,BR,2023-02-09,Standard,4,1,1,2023-02-09,0,0
CUST_0008160,39,Male,US,2024-12-02,Basic,2,4,1,2024-12-02,0,0
CUST_0008161,61,Male,US,2022-08-21,Standard,1,3,1,2022-08-21,0,0
CUST_0008162,27,Male,AU,2023-05-23,Standard,1,4,1,2023-05-23,0,0
CUST_0008163,23,Other,BR,2025-10-05,Standard,3,1,1,2025-10-14,9,0
CUST_0008164,34,Male,US,2024-07-04,Premium,2,1,1,2024-07-08,4,0
CUST_0008165,68,Female,IN,2025-04-01,Standard,1,2,1,2025-04-01,0,0
CUST_0008166,67,Female,UK,2025-08-15,Basic,4,4,1,2025-08-15,0,0
CUST_0008167,55,Other,DE,2024-09-12,Basic,4,4,1,2024-09-12,0,0
CUST_0008168,41,Female,BR,2022-01-21,Basic,4,3,1,2022-01-21,0,0
CUST_0008169,68,Female,DE,2024-10-30,Basic,1,1,1,2024-10-30,0,0
CUST_0008170,27,Female,US,2022-02-14,Premium,2,4,1,2022-02-15,1,0
CUST_0008171,25,Male,IN,2023-08-28,Premium,2,3,1,2023-08-29,1,0
CUST_0008172,38,Male,US,2024-10-23,Standard,2,4,1,2024-10-23,0,0
CUST_0008173,23,Other,US,2022-02-12,Basic,3,1,1,2022-02-12,0,0
CUST_0008174,38,Female,BR,2025-04-18,Basic,2,2,1,2025-04-18,0,0
CUST_0008175,56,Other,US,2022-10-24,Premium,1,4,1,2022-10-25,1,0
CUST_0008176,41,Female,IN,2023-01-12,Premium,1,1,1,2023-01-12,0,0
CUST_0008177,50,Female,DE,2025-02-04,Basic,2,1,1,2025-02-04,0,0
CUST_0008178,35,Female,CA,2024-07-25,Standard,4,1,1,2024-07-25,0,0
CUST_0008179,45,Female,US,2023-12-18,Basic,3,3,1,2023-12-18,0,0
CUST_0008180,69,Female,BR,2023-09-28,Basic,3,3,1,2023-09-28,0,0
CUST_0008181,49,Female,AU,2025-02-10,Basic,1,2,1,2025-02-10,0,0
CUST_0008182,29,Female,BR,2023-01-12,Standard,3,4,1,2023-01-12,0,0
CUST_0008183,65,Female,IN,2022-02-16,Basic,4,3,1,2022-02-16,0,0
CUST_0008184,59,Female,US,2025-07-31,Basic,2,3,1,2025-07-31,0,0
CUST_0008185,44,Male,US,2022-11-27,Basic,3,3,1,2022-11-27,0,0
CUST_0008186,27,Male,IN,2022-08-24,Basic,3,4,1,2022-08-24,0,0
CUST_0008187,63,Female,US,2024-05-11,Standard,1,2,1,2024-05-11,0,0
CUST_0008188,69,Female,DE,2022-10-12,Basic,4,2,1,2022-10-12,0,0
CUST_0008189,59,Male,UK,2024-01-24,Premium,1,2,1,2024-01-24,0,0
CUST_0008190,49,Male,UK,2025-06-26,Basic,1,4,1,2025-06-26,0,0
CUST_0008191,59,Female,BR,2023-12-17,Basic,3,4,1,2023-12-17,0,0
CUST_0008192,43,Female,BR,2023-12-13,Basic,1,2,1,2023-12-13,0,0
CUST_0008193,42,Female,IN,2024-12-16,Basic,1,1,1,2024-12-16,0,0
CUST_0008194,28,Female,AU,2023-03-13,Basic,3,4,1,2023-03-13,0,0
CUST_0008195,40,Male,AU,2025-01-02,Basic,3,4,1,2025-01-02,0,0
CUST_0008196,51,Male,AU,2022-04-29,Premium,3,2,1,2022-04-29,0,0
CUST_0008197,69,Male,DE,2023-07-25,Standard,2,2,1,2023-07-25,0,0
CUST_0008198,57,Female,BR,2025-08-07,Premium,4,1,1,2025-08-07,0,0
CUST_0008199,40,Male,IN,2024-08-05,Basic,2,1,1,2024-08-05,0,0
CUST_0008200,46,Female,US,2025-09-18,Standard,3,3,1,2025-09-18,0,0
CUST_0008201,48,Female,US,2022-02-27,Basic,4,3,1,2022-02-27,0,0
CUST_0008202,24,Female,US,2023-05-15,Standard,1,2,1,2023-05-15,0,0
CUST_0008203,57,Female,US,2024-01-01,Premium,4,3,1,2024-01-01,0,0
CUST_0008204,50,Male,CA,2025-07-05,Premium,3,4,1,2025-07-05,0,0
CUST_0008205,38,Female,US,2024-03-06,Basic,2,1,1,2024-03-06,0,0
CUST_0008206,19,Male,AU,2023-04-27,Basic,4,3,1,2023-04-27,0,0
CUST_0008207,35,Male,DE,2022-11-22,Basic,1,3,1,2022-11-22,0,0
CUST_0008208,64,Male,US,2024-12-22,Basic,2,2,1,2024-12-22,0,0
CUST_0008209,50,Male,US,2025-04-18,Basic,2,1,1,2025-04-18,0,0
CUST_0008210,54,Female,DE,2022-08-19,Basic,2,1,1,2022-08-19,0,0
CUST_0008211,51,Female,DE,2025-04-02,Basic,2,3,1,2025-04-02,0,0
CUST_0008212,37,Male,AU,2025-10-15,Standard,1,4,0,,80,1
CUST_0008213,52,Male,AU,2025-05-18,Standard,3,4,1,2025-05-18,0,0
CUST_0008214,68,Female,AU,2023-07-09,Standard,1,4,1,2023-07-09,0,0
CUST_0008215,67,Female,CA,2023-02-27,Basic,3,4,1,2023-02-27,0,0
CUST_0008216,35,Male,US,2025-03-02,Basic,3,4,1,2025-03-02,0,0
CUST_0008217,63,Female,BR,2023-12-31,Standard,4,3,1,2023-12-31,0,0
CUST_0008218,41,Female,US,2022-07-22,Standard,1,4,1,2022-07-22,0,0
CUST_0008219,25,Female,DE,2023-11-21,Basic,3,3,1,2023-11-21,0,0
CUST_0008220,47,Male,UK,2024-02-23,Premium,1,2,1,2024-02-24,1,0
CUST_0008221,61,Female,BR,2023-03-29,Basic,1,3,1,2023-03-29,0,0
CUST_0008222,27,Female,US,2024-10-23,Basic,3,4,1,2024-10-23,0,0
CUST_0008223,40,Female,UK,2025-01-17,Standard,3,3,1,2025-01-17,0,0
CUST_0008224,69,Female,IN,2024-12-10,Basic,2,4,1,2024-12-10,0,0
CUST_0008225,66,Other,AU,2023-11-03,Standard,4,2,1,2023-11-03,0,0
CUST_0008226,28,Male,US,2024-10-17,Basic,3,4,1,2024-10-17,0,0
CUST_0008227,19,Other,AU,2023-04-25,Basic,3,1,1,2023-04-25,0,0
CUST_0008228,43,Female,DE,2025-03-02,Premium,3,2,1,2025-03-02,0,0
CUST_0008229,53,Female,BR,2025-06-24,Basic,4,3,1,2025-06-24,0,0
CUST_0008230,50,Male,BR,2024-06-04,Standard,1,3,1,2024-06-04,0,0
CUST_0008231,64,Male,IN,2023-01-31,Basic,2,4,1,2023-01-31,0,0
CUST_0008232,30,Female,US,2022-06-08,Standard,2,1,1,2022-06-08,0,0
CUST_0008233,57,Female,US,2023-04-10,Basic,1,2,1,2023-04-10,0,0
CUST_0008234,42,Male,DE,2025-03-19,Standard,4,3,1,2025-03-19,0,0
CUST_0008235,21,Female,BR,2023-07-25,Standard,4,4,1,2023-07-25,0,0
CUST_0008236,59,Male,US,2024-10-10,Basic,3,1,1,2024-10-10,0,0
CUST_0008237,36,Other,IN,2025-08-24,Basic,4,3,1,2025-08-24,0,0
CUST_0008238,35,Female,CA,2023-07-13,Premium,4,4,1,2023-07-15,2,0
CUST_0008239,54,Male,US,2024-09-08,Premium,3,4,1,2024-09-08,0,0
CUST_0008240,47,Female,UK,2024-10-17,Standard,1,1,1,2024-10-19,2,0
CUST_0008241,36,Female,US,2025-08-21,Standard,2,3,1,2025-08-21,0,0
CUST_0008242,40,Male,US,2025-08-28,Premium,1,4,1,2025-08-28,0,0
CUST_0008243,33,Female,UK,2023-06-27,Basic,1,3,1,2023-06-27,0,0
CUST_0008244,18,Male,IN,2022-09-04,Standard,3,1,1,2022-09-04,0,0
CUST_0008245,29,Female,US,2023-11-30,Standard,1,1,1,2023-12-01,1,0
CUST_0008246,41,Male,CA,2025-06-12,Standard,4,3,1,2025-06-12,0,0
CUST_0008247,51,Male,US,2025-09-17,Basic,1,1,1,2025-09-17,0,0
CUST_0008248,25,Male,US,2025-04-09,Standard,1,4,1,2025-04-09,0,0
CUST_0008249,35,Male,US,2023-08-16,Standard,3,3,1,2023-08-16,0,0
CUST_0008250,65,Female,US,2024-04-21,Premium,3,4,1,2024-04-22,1,0
CUST_0008251,22,Male,US,2025-10-20,Standard,2,3,0,,75,1
CUST_0008252,43,Male,DE,2024-10-25,Premium,4,2,1,2024-10-26,1,0
CUST_0008253,47,Female,CA,2023-05-31,Premium,4,4,1,2023-05-31,0,0
CUST_0008254,30,Female,US,2023-05-02,Standard,2,4,1,2023-05-02,0,0
CUST_0008255,36,Female,US,2023-10-17,Basic,2,3,1,2023-10-17,0,0
CUST_0008256,46,Other,US,2024-06-16,Standard,3,3,1,2024-06-16,0,0
CUST_0008257,20,Female,BR,2022-11-08,Premium,2,4,1,2022-11-08,0,0
CUST_0008258,43,Male,CA,2025-07-02,Basic,1,1,1,2025-07-02,0,0
CUST_0008259,57,Female,US,2023-12-25,Standard,2,4,1,2023-12-25,0,0
CUST_0008260,29,Other,CA,2025-07-27,Basic,1,2,1,2025-07-27,0,0
CUST_0008261,19,Male,IN,2024-02-02,Basic,2,1,1,2024-02-02,0,0
CUST_0008262,28,Male,US,2024-09-21,Standard,3,1,1,2024-09-21,0,0
CUST_0008263,61,Male,IN,2025-08-27,Standard,4,3,1,2025-08-27,0,0
CUST_0008264,45,Male,CA,2023-11-25,Standard,1,3,1,2023-11-25,0,0
CUST_0008265,35,Female,US,2022-07-28,Premium,4,4,1,2022-07-28,0,0
CUST_0008266,30,Female,IN,2025-09-10,Basic,1,4,1,2025-09-10,0,0
CUST_0008267,54,Other,BR,2023-12-19,Basic,4,3,1,2023-12-19,0,0
CUST_0008268,39,Female,IN,2024-01-20,Premium,3,4,1,2024-01-20,0,0
CUST_0008269,29,Male,US,2022-06-08,Standard,1,1,1,2022-06-08,0,0
CUST_0008270,19,Male,UK,2023-04-06,Basic,2,4,1,2023-04-06,0,0
CUST_0008271,54,Other,CA,2024-10-20,Standard,3,1,1,2024-10-20,0,0
CUST_0008272,24,Male,BR,2022-02-23,Premium,4,3,1,2022-02-23,0,0
CUST_0008273,43,Male,IN,2023-01-28,Standard,1,4,1,2023-01-28,0,0
CUST_0008274,43,Female,US,2022-09-01,Standard,3,1,1,2022-09-01,0,0
CUST_0008275,41,Female,IN,2024-01-14,Basic,4,2,1,2024-01-14,0,0
CUST_0008276,29,Male,IN,2025-09-21,Basic,1,2,1,2025-09-21,0,0
CUST_0008277,33,Female,CA,2025-05-01,Premium,1,2,1,2025-05-02,1,0
CUST_0008278,40,Other,DE,2025-03-13,Standard,3,1,1,2025-03-13,0,0
CUST_0008279,57,Male,DE,2024-04-17,Basic,4,4,1,2024-04-17,0,0
CUST_0008280,26,Female,US,2025-05-20,Standard,4,2,1,2025-05-20,0,0
CUST_0008281,49,Male,AU,2024-06-20,Standard,1,3,1,2024-06-20,0,0
CUST_0008282,32,Female,CA,2022-10-18,Basic,4,3,1,2022-10-18,0,0
CUST_0008283,54,Female,BR,2022-05-11,Standard,2,3,1,2022-05-12,1,0
CUST_0008284,30,Other,DE,2025-07-24,Basic,2,2,1,2025-07-24,0,0
CUST_0008285,22,Male,UK,2025-11-15,Basic,1,2,1,2025-11-16,1,0
CUST_0008286,28,Male,CA,2025-09-19,Standard,4,4,1,2025-09-19,0,0
CUST_0008287,27,Male,AU,2022-10-05,Basic,1,1,1,2022-10-05,0,0
CUST_0008288,69,Female,US,2022-05-22,Basic,2,3,1,2022-05-22,0,0
CUST_0008289,30,Male,US,2022-03-08,Premium,1,4,1,2022-03-08,0,0
CUST_0008290,58,Male,CA,2025-11-13,Standard,1,1,1,2025-11-13,0,0
CUST_0008291,63,Male,DE,2024-06-01,Standard,3,2,1,2024-06-01,0,0
CUST_0008292,67,Male,AU,2024-12-18,Basic,3,1,1,2024-12-18,0,0
CUST_0008293,32,Male,US,2023-01-28,Basic,2,3,1,2023-01-28,0,0
CUST_0008294,59,Female,DE,2023-05-24,Standard,4,1,1,2023-05-24,0,0
CUST_0008295,24,Male,US,2022-06-25,Basic,2,1,1,2022-06-25,0,0
CUST_0008296,57,Male,AU,2025-01-30,Standard,4,2,1,2025-01-30,0,0
CUST_0008297,45,Female,IN,2022-02-06,Standard,4,2,1,2022-02-07,1,0
CUST_0008298,49,Female,US,2025-09-09,Standard,3,4,1,2025-09-09,0,0
CUST_0008299,52,Male,US,2024-07-04,Basic,3,2,1,2024-07-04,0,0
CUST_0008300,32,Male,US,2023-08-20,Basic,2,2,1,2023-08-20,0,0
CUST_0008301,65,Female,US,2023-03-10,Premium,2,3,1,2023-03-11,1,0
CUST_0008302,53,Male,BR,2023-05-11,Premium,2,3,1,2023-05-11,0,0
CUST_0008303,38,Female,US,2024-06-10,Standard,3,1,1,2024-06-10,0,0
CUST_0008304,23,Male,AU,2024-10-02,Standard,3,3,1,2024-10-02,0,0
CUST_0008305,18,Male,IN,2025-02-23,Standard,1,4,1,2025-02-23,0,0
CUST_0008306,21,Male,IN,2022-11-01,Basic,2,4,1,2022-11-01,0,0
CUST_0008307,28,Female,US,2022-09-13,Basic,1,1,1,2022-09-13,0,0
CUST_0008308,61,Female,DE,2025-11-16,Basic,4,4,1,2025-11-18,2,0
CUST_0008309,43,Male,IN,2023-08-10,Standard,2,4,1,2023-08-10,0,0
CUST_0008310,54,Female,DE,2023-09-14,Standard,3,2,1,2023-09-14,0,0
CUST_0008311,40,Male,AU,2024-10-26,Premium,2,1,1,2024-10-28,2,0
CUST_0008312,46,Male,US,2024-04-28,Standard,2,4,1,2024-04-28,0,0
CUST_0008313,38,Female,US,2024-08-07,Premium,3,1,1,2024-08-09,2,0
CUST_0008314,65,Male,DE,2025-10-20,Premium,3,4,0,,75,1
CUST_0008315,62,Female,DE,2023-10-19,Premium,4,3,1,2023-10-20,1,0
