ticket_id,customer_id,created_date,issue_type,severity,resolution_time_hrs,resolved
TKT_0004785,CUST_008392,2023-12-17,Technical,High,54.56,1
TKT_0004786,CUST_008392,2023-02-19,Technical,Medium,12.22,1
TKT_0004787,CUST_008393,2024-11-13,Technical,Low,10.05,1
TKT_0004788,CUST_008394,2022-01-07,Billing,Low,14.68,1
TKT_0004789,CUST_008394,2023-02-06,Billing,Low,9.07,1
TKT_0004790,CUST_008394,2023-12-09,Billing,Low,7.56,1
TKT_0004791,CUST_008395,2024-10-10,Billing,Medium,23.91,1
TKT_0004792,CUST_008395,2022-10-08,Technical,Low,11.05,1
TKT_0004793,CUST_008395,2023-03-28,Content,Medium,14.15,1
TKT_0004794,CUST_008397,2024-03-20,Technical,Low,8.2,1
TKT_0004795,CUST_008398,2023-08-21,Technical,High,33.96,1
TKT_0004796,CUST_008401,2022-05-08,Technical,High,41.62,1
TKT_0004797,CUST_008405,2024-01-29,Technical,Medium,12.88,1
TKT_0004798,CUST_008411,2022-12-22,Content,Low,9.38,0
TKT_0004799,CUST_008412,2024-05-25,Technical,Medium,22.3,1
TKT_0004800,CUST_008414,2023-03-23,Billing,Low,6.71,0
TKT_0004801,CUST_008416,2022-01-15,Content,Medium,38.35,1
TKT_0004802,CUST_008416,2023-11-22,Billing,Low,4.73,1
TKT_0004803,CUST_008417,2024-10-13,Technical,Medium,22.37,1
TKT_0004804,CUST_008417,2022-10-07,Content,Low,6.74,1
TKT_0004805,CUST_008417,2022-08-15,Technical,High,46.11,1
TKT_0004806,CUST_008419,2022-04-10,Technical,High,10.57,1
TKT_0004807,CUST_008424,2024-11-08,Technical,Low,7.95,1
TKT_0004808,CUST_008424,2024-04-03,Technical,Low,4.96,1
TKT_0004809,CUST_008424,2022-06-19,Technical,Medium,27.75,1
TKT_0004810,CUST_008427,2022-08-01,Billing,Low,6.68,1
TKT_0004811,CUST_008429,2024-06-09,Billing,High,38.54,1
TKT_0004812,CUST_008436,2023-04-25,Billing,Low,7.3,0
TKT_0004813,CUST_008445,2023-01-15,Technical,Low,9.24,1
TKT_0004814,CUST_008449,2024-10-17,Billing,Low,5.1,1
TKT_0004815,CUST_008450,2023-07-06,Content,Medium,28.55,1
TKT_0004816,CUST_008453,2024-12-09,Technical,Low,4.77,1
TKT_0004817,CUST_008454,2024-12-26,Content,Low,10.2,1
TKT_0004818,CUST_008454,2022-02-15,Technical,Low,7.01,1
TKT_0004819,CUST_008456,2024-05-28,Content,High,21.25,1
TKT_0004820,CUST_008456,2024-04-07,Content,Medium,35.35,1
TKT_0004821,CUST_008457,2024-10-27,Content,Low,8.15,1
TKT_0004822,CUST_008459,2024-08-09,Technical,Low,5.9,1
TKT_0004823,CUST_008460,2024-01-25,Billing,Medium,26.8,1
TKT_0004824,CUST_008460,2024-09-25,Technical,Low,7.24,1
TKT_0004825,CUST_008466,2023-12-10,Technical,Medium,29.91,1
TKT_0004826,CUST_008467,2024-10-06,Billing,High,60.27,1
TKT_0004827,CUST_008468,2024-04-14,Technical,Low,7.57,1
TKT_0004828,CUST_008470,2022-06-23,Technical,High,45.98,1
TKT_0004829,CUST_008470,2022-08-27,Billing,Low,4.63,1
TKT_0004830,CUST_008472,2022-06-03,Technical,Medium,19.41,0
TKT_0004831,CUST_008475,2022-04-27,Technical,Medium,28.35,1
TKT_0004832,CUST_008475,2023-05-06,Technical,Low,7.03,1
TKT_0004833,CUST_008477,2023-03-12,Content,Medium,28.5,1
TKT_0004834,CUST_008479,2024-05-16,Technical,Medium,16.24,0
TKT_0004835,CUST_008482,2024-06-11,Technical,Low,12.46,1
TKT_0004836,CUST_008486,2022-12-27,Technical,Medium,22.82,1
TKT_0004837,CUST_008486,2024-03-09,Billing,Low,10.97,1
TKT_0004838,CUST_008490,2024-06-06,Billing,Low,8.89,1
TKT_0004839,CUST_008490,2023-01-11,Technical,Medium,24.27,1
TKT_0004840,CUST_008498,2024-05-29,Content,High,25.89,1
TKT_0004841,CUST_008498,2022-09-09,Content,High,75.26,1
TKT_0004842,CUST_008498,2024-07-22,Technical,Medium,28.66,1
TKT_0004843,CUST_008499,2022-08-25,Content,Low,10.68,1
TKT_0004844,CUST_008500,2022-04-03,Billing,Low,5.18,1
TKT_0004845,CUST_008502,2023-12-28,Billing,Low,8.71,1
TKT_0004846,CUST_008502,2023-09-02,Billing,Low,7.18,1
TKT_0004847,CUST_008503,2022-06-26,Content,Medium,14.51,1
TKT_0004848,CUST_008503,2023-03-19,Technical,Medium,17.95,1
TKT_0004849,CUST_008507,2024-10-25,Billing,Low,12.78,1
TKT_0004850,CUST_008507,2023-08-11,Content,Low,9.02,1
TKT_0004851,CUST_008514,2022-12-04,Content,Low,8.81,1
TKT_0004852,CUST_008514,2024-05-05,Technical,High,28.69,1
TKT_0004853,CUST_008516,2023-08-07,Technical,Low,6.29,1
TKT_0004854,CUST_008517,2023-01-02,Content,Low,6.57,1
TKT_0004855,CUST_008519,2022-02-25,Content,Low,8.54,1
TKT_0004856,CUST_008522,2024-12-07,Technical,Low,10.25,1
TKT_0004857,CUST_008522,2024-10-25,Billing,High,51.01,1
TKT_0004858,CUST_008524,2024-05-28,Technical,Medium,24.06,1
TKT_0004859,CUST_008527,2022-04-22,Billing,High,60.49,1
TKT_0004860,CUST_008528,2022-04-05,Content,Low,6.1,1
TKT_0004861,CUST_008533,2024-12-17,Content,Low,2.05,1
TKT_0004862,CUST_008533,2024-06-20,Billing,Low,5.72,1
TKT_0004863,CUST_008536,2022-12-11,Technical,High,61.22,1
TKT_0004864,CUST_008536,2022-11-01,Technical,Low,11.42,1
TKT_0004865,CUST_008537,2022-12-23,Technical,Low,4.73,1
TKT_0004866,CUST_008538,2022-01-26,Billing,Medium,26.37,1
TKT_0004867,CUST_008539,2022-06-07,Technical,High,60.22,1
TKT_0004868,CUST_008543,2023-09-28,Billing,Medium,33.18,1
TKT_0004869,CUST_008543,2023-03-31,Technical,Low,7.95,1
TKT_0004870,CUST_008544,2024-07-25,Technical,Low,11.57,1
TKT_0004871,CUST_008545,2022-11-04,Technical,Medium,19.07,1
TKT_0004872,CUST_008546,2022-03-27,Technical,Medium,35.37,1
TKT_0004873,CUST_008547,2024-02-26,Technical,Low,8.36,1
TKT_0004874,CUST_008549,2024-03-27,Content,Low,1.9,1
TKT_0004875,CUST_008549,2023-01-07,Billing,Low,5.29,1
TKT_0004876,CUST_008552,2024-09-01,Technical,Medium,26.92,1
TKT_0004877,CUST_008552,2022-07-21,Billing,Low,2.35,1
TKT_0004878,CUST_008554,2022-01-12,Billing,Low,7.42,1
TKT_0004879,CUST_008556,2024-11-25,Billing,Low,5.34,1
TKT_0004880,CUST_008557,2022-05-19,Content,Medium,20.5,1
TKT_0004881,CUST_008558,2023-06-10,Billing,Low,4.39,1
TKT_0004882,CUST_008559,2024-07-27,Technical,Medium,15.19,1
TKT_0004883,CUST_008559,2023-09-22,Technical,Low,1.24,1
TKT_0004884,CUST_008560,2023-07-20,Technical,Low,3.71,1
TKT_0004885,CUST_008562,2023-03-11,Technical,Medium,19.77,1
TKT_0004886,CUST_008563,2022-12-03,Content,Low,7.39,1
TKT_0004887,CUST_008565,2022-07-23,Billing,Medium,27.32,1
TKT_0004888,CUST_008569,2023-04-23,Content,Medium,21.48,1
TKT_0004889,CUST_008570,2022-09-07,Technical,Low,9.82,1
TKT_0004890,CUST_008574,2024-12-31,Content,Low,2.09,1
TKT_0004891,CUST_008576,2024-09-05,Technical,Medium,32.61,1
TKT_0004892,CUST_008577,2024-01-16,Technical,Medium,24.24,1
TKT_0004893,CUST_008577,2023-04-17,Technical,Low,8.93,1
TKT_0004894,CUST_008577,2022-08-22,Billing,Medium,22.96,1
TKT_0004895,CUST_008579,2023-04-24,Technical,Low,14.82,1
TKT_0004896,CUST_008580,2022-02-07,Technical,High,70.72,1
TKT_0004897,CUST_008581,2022-11-06,Content,High,54.05,1
TKT_0004898,CUST_008585,2024-07-31,Content,Low,3.47,1
TKT_0004899,CUST_008586,2023-08-07,Technical,Low,6.59,1
TKT_0004900,CUST_008589,2022-12-26,Billing,Low,6.24,1
TKT_0004901,CUST_008590,2022-02-25,Technical,Medium,21.98,1
TKT_0004902,CUST_008593,2024-02-26,Technical,Medium,32.25,1
TKT_0004903,CUST_008597,2024-11-29,Billing,Low,9.67,1
TKT_0004904,CUST_008598,2023-10-15,Billing,Medium,37.71,1
TKT_0004905,CUST_008600,2022-12-27,Billing,High,66.18,1
TKT_0004906,CUST_008601,2023-04-01,Technical,Low,13.27,1
TKT_0004907,CUST_008602,2022-12-20,Technical,Low,10.55,1
TKT_0004908,CUST_008603,2023-10-13,Billing,Low,7.7,1
TKT_0004909,CUST_008607,2022-06-21,Technical,Low,4.09,0
TKT_0004910,CUST_008609,2024-06-24,Technical,Low,9.75,1
TKT_0004911,CUST_008609,2024-03-09,Technical,Medium,13.28,1
TKT_0004912,CUST_008622,2022-10-10,Technical,Low,10.34,1
TKT_0004913,CUST_008625,2024-01-17,Technical,Low,5.24,1
TKT_0004914,CUST_008626,2023-07-15,Content,Medium,16.29,1
TKT_0004915,CUST_008630,2024-07-02,Technical,Low,14.45,1
TKT_0004916,CUST_008633,2024-01-31,Technical,Medium,28.27,1
TKT_0004917,CUST_008635,2024-07-19,Content,Low,5.79,1
TKT_0004918,CUST_008637,2022-10-01,Technical,Medium,26.56,1
TKT_0004919,CUST_008639,2023-06-18,Billing,High,54.95,1
TKT_0004920,CUST_008640,2023-09-10,Billing,High,14.76,1
TKT_0004921,CUST_008643,2022-10-18,Technical,Medium,26.78,1
TKT_0004922,CUST_008644,2023-09-01,Content,Low,7.22,1
TKT_0004923,CUST_008655,2024-11-02,Billing,Low,10.83,1
TKT_0004924,CUST_008658,2023-12-15,Billing,Low,9.71,1
TKT_0004925,CUST_008659,2023-08-10,Content,Low,7.78,1
TKT_0004926,CUST_008659,2023-09-17,Technical,Medium,13.68,1
TKT_0004927,CUST_008660,2023-08-23,Billing,High,71.38,1
TKT_0004928,CUST_008663,2023-04-09,Technical,Low,12.32,1
TKT_0004929,CUST_008664,2024-10-09,Content,Low,8.3,1
TKT_0004930,CUST_008664,2022-02-06,Technical,Low,13.39,1
TKT_0004931,CUST_008664,2023-11-15,Billing,Low,6.79,1
TKT_0004932,CUST_008665,2022-06-03,Technical,Low,5.54,1
TKT_0004933,CUST_008666,2022-04-03,Technical,Low,6.55,1
TKT_0004934,CUST_008667,2023-01-16,Technical,Medium,5.32,1
TKT_0004935,CUST_008667,2023-08-04,Billing,Low,12.28,1
TKT_0004936,CUST_008669,2023-05-29,Technical,Medium,24.09,1
TKT_0004937,CUST_008670,2023-01-05,Content,Low,8.96,1
TKT_0004938,CUST_008672,2024-11-15,Billing,Low,9.06,1
TKT_0004939,CUST_008672,2022-01-01,Billing,Low,8.41,1
TKT_0004940,CUST_008675,2024-08-02,Billing,High,27.61,1
TKT_0004941,CUST_008675,2024-03-31,Billing,High,58.66,1
TKT_0004942,CUST_008675,2024-10-10,Billing,Medium,15.6,1
TKT_0004943,CUST_008676,2022-08-26,Billing,Low,15.27,0
TKT_0004944,CUST_008682,2022-03-06,Content,Low,8.76,1
TKT_0004945,CUST_008683,2023-10-16,Billing,Low,4.24,1
TKT_0004946,CUST_008683,2024-01-27,Content,High,41.33,1
TKT_0004947,CUST_008685,2023-09-06,Technical,Medium,20.03,1
TKT_0004948,CUST_008692,2023-09-08,Technical,Medium,11.18,1
TKT_0004949,CUST_008692,2023-09-17,Technical,Low,9.9,1
TKT_0004950,CUST_008696,2023-02-11,Technical,Low,4.78,1
TKT_0004951,CUST_008698,2023-12-12,Technical,High,34.03,1
TKT_0004952,CUST_008699,2023-11-13,Technical,Low,5.23,1
TKT_0004953,CUST_008700,2023-11-02,Content,Medium,25.22,1
TKT_0004954,CUST_008700,2022-11-19,Technical,Medium,25.24,0
TKT_0004955,CUST_008705,2022-11-11,Technical,High,47.32,1
TKT_0004956,CUST_008705,2022-10-02,Technical,Low,6.51,1
TKT_0004957,CUST_008706,2022-08-16,Technical,Medium,20.07,1
TKT_0004958,CUST_008712,2024-10-23,Content,Medium,16.26,1
TKT_0004959,CUST_008715,2024-05-06,Billing,Medium,17.61,1
TKT_0004960,CUST_008715,2023-11-03,Billing,Medium,15.11,1
TKT_0004961,CUST_008716,2024-08-02,Content,Low,6.67,1
TKT_0004962,CUST_008716,2023-12-08,Content,Low,7.8,1
TKT_0004963,CUST_008718,2022-11-25,Content,High,60.41,1
TKT_0004964,CUST_008724,2024-11-02,Technical,Medium,33.99,1
TKT_0004965,CUST_008727,2022-04-25,Technical,Low,6.54,1
TKT_0004966,CUST_008727,2024-04-25,Content,Medium,38.36,1
TKT_0004967,CUST_008729,2024-10-07,Technical,Low,6.44,1
TKT_0004968,CUST_008730,2023-07-14,Technical,Low,5.77,1
TKT_0004969,CUST_008731,2024-02-06,Technical,High,69.88,1
TKT_0004970,CUST_008733,2024-02-17,Technical,Low,6.4,1
TKT_0004971,CUST_008733,2022-11-29,Technical,Low,10.95,1
TKT_0004972,CUST_008741,2022-08-14,Technical,Medium,24.48,1
TKT_0004973,CUST_008744,2023-05-01,Billing,High,62.96,1
TKT_0004974,CUST_008744,2022-01-26,Technical,Medium,23.47,1
TKT_0004975,CUST_008746,2023-09-07,Technical,Low,8.49,1
TKT_0004976,CUST_008746,2024-05-20,Technical,Low,6.67,1
TKT_0004977,CUST_008750,2022-06-17,Billing,Medium,26.39,0
TKT_0004978,CUST_008754,2024-08-25,Technical,Medium,30.3,1
TKT_0004979,CUST_008756,2022-10-04,Content,High,58.13,1
TKT_0004980,CUST_008756,2023-04-27,Content,Low,8.04,1
TKT_0004981,CUST_008757,2023-06-14,Technical,Low,5.33,1
TKT_0004982,CUST_008757,2022-03-02,Billing,Medium,23.72,1
TKT_0004983,CUST_008758,2022-04-18,Content,Low,2.94,1
TKT_0004984,CUST_008760,2024-11-08,Technical,Low,8.0,1
TKT_0004985,CUST_008762,2023-08-31,Content,Low,4.84,1
TKT_0004986,CUST_008762,2023-04-10,Technical,Low,7.76,1
TKT_0004987,CUST_008777,2024-09-03,Billing,Medium,40.62,1
TKT_0004988,CUST_008779,2023-07-20,Billing,Low,6.49,1
TKT_0004989,CUST_008779,2022-11-24,Technical,Medium,27.18,1
TKT_0004990,CUST_008779,2024-12-02,Technical,Medium,30.49,1
TKT_0004991,CUST_008780,2024-07-23,Billing,Low,6.9,1
TKT_0004992,CUST_008781,2023-06-14,Technical,Medium,13.55,1
TKT_0004993,CUST_008782,2023-01-05,Content,High,74.06,1
TKT_0004994,CUST_008782,2022-06-01,Technical,Low,1.83,1
TKT_0004995,CUST_008786,2023-01-01,Content,Medium,29.23,1
TKT_0004996,CUST_008788,2024-04-19,Billing,Medium,26.73,1
TKT_0004997,CUST_008789,2022-04-06,Billing,Low,4.3,1
TKT_0004998,CUST_008790,2022-11-09,Content,High,57.18,1
TKT_0004999,CUST_008791,2022-08-29,Technical,High,76.99,1
TKT_0005000,CUST_008792,2024-04-09,Content,Low,8.0,1
TKT_0005001,CUST_008793,2023-02-16,Technical,Medium,32.72,1
TKT_0005002,CUST_008797,2023-08-27,Content,Low,4.66,1
TKT_0005003,CUST_008797,2024-12-11,Technical,Low,9.68,1
TKT_0005004,CUST_008798,2022-11-20,Technical,Low,13.97,1
TKT_0005005,CUST_008802,2022-06-02,Content,Low,11.11,1
TKT_0005006,CUST_008810,2022-03-18,Content,Medium,41.71,1
TKT_0005007,CUST_008818,2024-01-28,Content,Medium,12.37,1
TKT_0005008,CUST_008826,2023-03-21,Billing,Low,9.08,1
TKT_0005009,CUST_008828,2022-10-07,Technical,Low,9.96,1
TKT_0005010,CUST_008830,2023-02-13,Technical,High,34.76,1
TKT_0005011,CUST_008833,2022-02-15,Billing,Medium,10.9,1
TKT_0005012,CUST_008834,2023-09-17,Billing,Medium,21.57,1
TKT_0005013,CUST_008838,2022-01-10,Content,Medium,20.3,1
TKT_0005014,CUST_008838,2022-01-16,Content,Low,3.69,1
TKT_0005015,CUST_008838,2023-06-27,Technical,Low,11.67,1
TKT_0005016,CUST_008845,2022-08-13,Technical,Low,9.8,1
TKT_0005017,CUST_008845,2023-08-05,Technical,Medium,24.05,1
TKT_0005018,CUST_008848,2024-05-15,Technical,Medium,17.45,1
TKT_0005019,CUST_008856,2023-02-19,Content,High,43.73,1
TKT_0005020,CUST_008856,2022-04-28,Technical,Low,5.35,1
TKT_0005021,CUST_008858,2023-08-04,Billing,Low,6.95,1
TKT_0005022,CUST_008862,2024-05-09,Technical,Medium,19.89,1
TKT_0005023,CUST_008862,2023-03-04,Billing,Medium,14.98,1
TKT_0005024,CUST_008862,2023-01-03,Technical,High,49.86,0
TKT_0005025,CUST_008863,2022-06-08,Billing,Low,6.43,1
TKT_0005026,CUST_008864,2024-06-23,Billing,Medium,26.99,1
TKT_0005027,CUST_008866,2024-02-14,Billing,Low,9.87,1
TKT_0005028,CUST_008867,2024-07-25,Billing,Low,7.7,1
TKT_0005029,CUST_008867,2024-08-30,Billing,Low,5.09,1
TKT_0005030,CUST_008868,2022-08-10,Technical,Medium,28.84,1
TKT_0005031,CUST_008869,2024-12-30,Technical,Low,5.54,1
TKT_0005032,CUST_008870,2023-06-07,Content,High,2.0,1
TKT_0005033,CUST_008870,2023-01-12,Content,Low,5.65,1
TKT_0005034,CUST_008871,2024-07-24,Technical,Low,6.06,1
TKT_0005035,CUST_008871,2023-02-16,Billing,Low,7.13,1
TKT_0005036,CUST_008871,2022-02-17,Billing,High,32.12,1
TKT_0005037,CUST_008872,2023-07-20,Content,Medium,26.51,1
TKT_0005038,CUST_008874,2024-01-08,Technical,Low,10.85,1
TKT_0005039,CUST_008874,2023-09-23,Technical,Low,6.7,0
TKT_0005040,CUST_008876,2023-12-25,Technical,Medium,32.65,1
TKT_0005041,CUST_008876,2022-10-03,Billing,Medium,20.94,1
TKT_0005042,CUST_008879,2022-04-16,Technical,Medium,37.67,1
TKT_0005043,CUST_008881,2022-12-27,Technical,Low,9.19,1
TKT_0005044,CUST_008885,2024-05-11,Billing,Medium,25.29,1
TKT_0005045,CUST_008886,2022-02-23,Billing,Medium,16.59,1
TKT_0005046,CUST_008887,2022-06-05,Technical,Low,8.98,1
TKT_0005047,CUST_008888,2023-12-12,Billing,High,53.26,1
TKT_0005048,CUST_008890,2023-06-08,Technical,Low,8.82,1
TKT_0005049,CUST_008892,2022-04-21,Technical,Low,8.4,1
TKT_0005050,CUST_008897,2022-11-06,Billing,Low,7.18,1
TKT_0005051,CUST_008898,2022-08-16,Technical,Medium,25.7,1
TKT_0005052,CUST_008899,2024-03-10,Billing,Low,5.41,1
TKT_0005053,CUST_008900,2022-09-19,Billing,Medium,4.3,1
TKT_0005054,CUST_008903,2024-11-29,Billing,Low,5.25,1
TKT_0005055,CUST_008904,2022-05-20,Technical,High,47.4,1
TKT_0005056,CUST_008904,2024-04-07,Technical,High,37.67,1
TKT_0005057,CUST_008905,2024-08-12,Technical,Medium,17.63,1
TKT_0005058,CUST_008908,2022-04-22,Billing,Low,14.64,1
TKT_0005059,CUST_008908,2023-08-24,Technical,Low,4.98,0
TKT_0005060,CUST_008908,2023-04-13,Technical,Low,1.62,1
TKT_0005061,CUST_008910,2024-11-22,Billing,Medium,15.72,1
TKT_0005062,CUST_008910,2022-09-07,Billing,Low,16.12,1
TKT_0005063,CUST_008912,2022-10-06,Content,Medium,30.19,1
TKT_0005064,CUST_008915,2023-06-10,Technical,Medium,22.14,1
TKT_0005065,CUST_008919,2023-04-19,Content,Low,12.84,1
TKT_0005066,CUST_008923,2024-06-27,Billing,Medium,19.18,1
TKT_0005067,CUST_008923,2023-08-13,Billing,Medium,1.0,1
TKT_0005068,CUST_008924,2022-03-06,Content,Low,6.92,1
TKT_0005069,CUST_008924,2022-02-14,Content,Medium,15.1,0
TKT_0005070,CUST_008929,2023-12-16,Billing,Low,7.81,1
TKT_0005071,CUST_008929,2024-08-26,Technical,Low,5.76,1
TKT_0005072,CUST_008931,2023-04-25,Technical,High,30.69,1
TKT_0005073,CUST_008932,2024-06-17,Billing,Low,7.93,1
TKT_0005074,CUST_008933,2022-10-23,Technical,Medium,25.34,1
TKT_0005075,CUST_008935,2024-05-12,Content,Low,8.14,0
TKT_0005076,CUST_008941,2022-10-10,Content,High,45.86,1
TKT_0005077,CUST_008941,2024-08-15,Technical,High,47.16,1
TKT_0005078,CUST_008944,2022-03-05,Technical,High,33.88,1
TKT_0005079,CUST_008945,2023-02-08,Technical,Medium,25.28,1
TKT_0005080,CUST_008945,2024-01-10,Technical,Low,10.02,1
TKT_0005081,CUST_008947,2024-11-14,Content,Low,12.53,1
TKT_0005082,CUST_008949,2023-05-21,Technical,High,28.49,1
TKT_0005083,CUST_008949,2023-02-05,Content,Low,8.67,1
TKT_0005084,CUST_008949,2024-03-21,Billing,Low,9.8,1
TKT_0005085,CUST_008950,2024-04-26,Technical,Low,6.0,1
TKT_0005086,CUST_008951,2022-03-10,Technical,Medium,8.93,1
TKT_0005087,CUST_008952,2024-07-02,Billing,Medium,13.19,1
TKT_0005088,CUST_008952,2024-09-05,Content,Low,6.73,1
TKT_0005089,CUST_008954,2022-10-07,Technical,High,52.58,1
TKT_0005090,CUST_008957,2022-09-10,Technical,Medium,26.21,1
TKT_0005091,CUST_008957,2022-11-29,Billing,Low,9.73,1
TKT_0005092,CUST_008958,2023-06-11,Technical,Low,2.03,0
TKT_0005093,CUST_008960,2022-03-19,Billing,Low,0.99,1
TKT_0005094,CUST_008963,2022-07-03,Technical,Low,4.41,1
TKT_0005095,CUST_008966,2022-01-05,Billing,Low,9.01,1
TKT_0005096,CUST_008969,2024-06-07,Content,Low,7.31,1
TKT_0005097,CUST_008970,2022-03-19,Technical,Medium,12.73,1
TKT_0005098,CUST_008971,2022-05-29,Billing,Low,6.69,1
TKT_0005099,CUST_008975,2024-07-19,Billing,Low,3.1,1
TKT_0005100,CUST_008978,2024-03-25,Technical,High,61.19,1
TKT_0005101,CUST_008978,2024-11-08,Content,High,48.6,1
TKT_0005102,CUST_008978,2022-10-10,Technical,Medium,18.87,1
TKT_0005103,CUST_008979,2024-10-02,Content,Low,12.05,1
TKT_0005104,CUST_008981,2022-06-03,Technical,Low,9.65,0
TKT_0005105,CUST_008985,2022-12-21,Technical,Low,2.74,1
TKT_0005106,CUST_008985,2024-11-17,Technical,Medium,28.24,1
TKT_0005107,CUST_008989,2022-04-17,Content,Medium,15.04,1
TKT_0005108,CUST_008991,2024-09-01,Content,Medium,29.01,0
TKT_0005109,CUST_008991,2023-04-25,Technical,Low,10.45,1
TKT_0005110,CUST_008992,2024-07-29,Content,High,49.71,1
TKT_0005111,CUST_008993,2024-11-10,Technical,Medium,38.35,1
TKT_0005112,CUST_008995,2022-04-03,Technical,Low,4.03,1
TKT_0005113,CUST_008997,2022-04-15,Content,Medium,13.7,1
TKT_0005114,CUST_008999,2022-06-26,Technical,Medium,28.85,0
TKT_0005115,CUST_008999,2024-06-07,Billing,High,19.56,1
TKT_0005116,CUST_009000,2022-07-02,Billing,Low,3.45,1
TKT_0005117,CUST_009004,2024-03-22,Billing,Low,8.38,1
TKT_0005118,CUST_009004,2023-12-10,Billing,Medium,25.75,1
TKT_0005119,CUST_009005,2024-08-23,Billing,Medium,20.03,1
TKT_0005120,CUST_009006,2023-05-11,Billing,High,79.47,1
TKT_0005121,CUST_009008,2023-09-22,Billing,Low,8.62,1
TKT_0005122,CUST_009008,2024-01-02,Technical,Low,7.3,1
TKT_0005123,CUST_009009,2024-08-16,Billing,Low,12.12,1
TKT_0005124,CUST_009011,2023-02-25,Content,Low,5.18,1
TKT_0005125,CUST_009013,2024-04-29,Technical,Low,8.0,1
TKT_0005126,CUST_009015,2023-02-13,Technical,Medium,12.04,1
TKT_0005127,CUST_009016,2024-10-05,Technical,Low,7.84,1
TKT_0005128,CUST_009016,2024-03-31,Technical,Low,7.6,1
TKT_0005129,CUST_009016,2023-02-12,Content,Medium,23.56,1
TKT_0005130,CUST_009016,2024-04-13,Content,Low,7.24,1
TKT_0005131,CUST_009017,2024-07-11,Technical,Medium,23.35,1
TKT_0005132,CUST_009018,2023-08-10,Billing,Low,4.74,1
TKT_0005133,CUST_009019,2024-11-01,Technical,High,68.46,1
TKT_0005134,CUST_009020,2023-04-11,Technical,Medium,17.07,1
TKT_0005135,CUST_009024,2023-01-31,Billing,Low,6.41,1
TKT_0005136,CUST_009024,2023-11-05,Content,Medium,30.5,1
TKT_0005137,CUST_009026,2024-04-27,Technical,Medium,24.7,1
TKT_0005138,CUST_009026,2022-09-05,Billing,Medium,9.15,1
TKT_0005139,CUST_009027,2022-09-19,Technical,Low,9.79,1
TKT_0005140,CUST_009030,2024-09-09,Technical,Low,8.19,0
TKT_0005141,CUST_009030,2023-09-04,Technical,Low,8.14,1
TKT_0005142,CUST_009032,2022-11-27,Technical,Low,11.89,1
TKT_0005143,CUST_009033,2022-06-14,Technical,Medium,6.64,1
TKT_0005144,CUST_009034,2024-06-07,Billing,Medium,35.18,0
TKT_0005145,CUST_009038,2024-04-18,Billing,Low,3.92,1
TKT_0005146,CUST_009039,2024-11-13,Technical,Medium,17.5,1
TKT_0005147,CUST_009039,2023-01-29,Billing,Low,7.03,1
TKT_0005148,CUST_009041,2023-11-06,Billing,High,52.51,1
TKT_0005149,CUST_009043,2022-01-01,Technical,Low,12.94,1
TKT_0005150,CUST_009043,2023-05-22,Billing,High,44.98,1
TKT_0005151,CUST_009045,2023-12-03,Technical,Medium,30.47,0
TKT_0005152,CUST_009051,2024-12-09,Billing,High,54.98,1
TKT_0005153,CUST_009052,2023-11-27,Content,Low,8.66,1
TKT_0005154,CUST_009053,2022-03-25,Technical,Low,1.51,1
TKT_0005155,CUST_009056,2024-08-04,Technical,High,48.05,1
TKT_0005156,CUST_009058,2024-03-01,Content,Low,10.87,1
TKT_0005157,CUST_009059,2024-09-06,Technical,Medium,25.75,1
TKT_0005158,CUST_009060,2022-06-09,Technical,Low,7.24,1
TKT_0005159,CUST_009063,2024-03-02,Billing,Low,14.45,1
TKT_0005160,CUST_009063,2023-12-05,Technical,Low,6.13,1
TKT_0005161,CUST_009063,2023-01-15,Content,Low,9.96,1
TKT_0005162,CUST_009064,2022-08-03,Billing,Low,5.6,1
TKT_0005163,CUST_009066,2023-10-21,Billing,Low,6.76,1
TKT_0005164,CUST_009066,2023-06-04,Billing,Low,8.72,1
TKT_0005165,CUST_009067,2023-01-24,Billing,Low,8.58,1
TKT_0005166,CUST_009068,2022-11-09,Content,Low,5.27,1
TKT_0005167,CUST_009068,2024-06-14,Billing,Medium,12.82,1
TKT_0005168,CUST_009073,2023-09-03,Technical,High,74.34,1
TKT_0005169,CUST_009075,2024-01-19,Billing,Medium,20.78,1
TKT_0005170,CUST_009076,2024-01-04,Technical,Medium,28.75,1
TKT_0005171,CUST_009076,2022-12-24,Technical,Medium,20.28,1
TKT_0005172,CUST_009078,2023-04-29,Billing,Medium,23.11,1
TKT_0005173,CUST_009079,2023-10-15,Content,High,61.51,1
TKT_0005174,CUST_009087,2023-10-09,Billing,Low,13.13,1
TKT_0005175,CUST_009091,2023-12-15,Billing,Low,9.79,1
TKT_0005176,CUST_009093,2023-01-29,Billing,Medium,31.71,0
TKT_0005177,CUST_009094,2023-10-16,Billing,Low,9.16,1
TKT_0005178,CUST_009095,2022-10-25,Billing,Low,8.46,1
TKT_0005179,CUST_009096,2024-01-20,Billing,Medium,39.07,1
TKT_0005180,CUST_009097,2023-11-06,Technical,High,51.42,1
TKT_0005181,CUST_009098,2022-03-14,Content,Low,7.2,1
TKT_0005182,CUST_009099,2024-05-08,Technical,Low,6.96,1
TKT_0005183,CUST_009099,2023-03-21,Billing,High,33.53,1
